run_id,dataset,mode,num_paths,seed,epoch,step,train_loss,test_acc,elapsed_s,avg_step_ms,cumulative_param_updates
mnist_rw_sparse_np50_seed0_98e7c685,mnist,rw_sparse,50,0,1,469,0.49381628867659744,0.9323,3.254882707959041,4.5008201927526486,22308791
mnist_rw_sparse_np50_seed0_98e7c685,mnist,rw_sparse,50,0,2,938,0.21524802392034897,0.9501,7.685695749940351,4.5254507706736895,44549988
mnist_rw_sparse_np50_seed0_98e7c685,mnist,rw_sparse,50,0,3,1407,0.16963053331065026,0.9532,12.163174041896127,4.583879262020291,66760237
mnist_rw_sparse_np50_seed0_98e7c685,mnist,rw_sparse,50,0,4,1876,0.13986070435057316,0.9588,16.58809974999167,4.541938897343412,88897776
mnist_rw_sparse_np50_seed0_98e7c685,mnist,rw_sparse,50,0,5,2345,0.12799856832016632,0.9571,21.052837583003566,4.607493256423265,110998182
