run_id,dataset,mode,num_paths,seed,epoch,step,train_loss,test_acc,elapsed_s,avg_step_ms,cumulative_param_updates
mnist_FULL_seed0_dc7178bf,mnist,full,0,0,1,469,0.3536552718357999,0.9491,1.6912469159578905,1.0396961826704014,110283474
mnist_FULL_seed0_dc7178bf,mnist,full,0,0,2,938,0.13597024504595728,0.965,4.519801665912382,0.9988417771003489,220566948
mnist_FULL_seed0_dc7178bf,mnist,full,0,0,3,1407,0.08886964655101998,0.9747,7.336010374943726,0.99607540353108,330850422
mnist_FULL_seed0_dc7178bf,mnist,full,0,0,4,1876,0.06339059547602591,0.9736,10.266455499920994,0.9981083119216599,441133896
mnist_FULL_seed0_dc7178bf,mnist,full,0,0,5,2345,0.04971810231811361,0.9731,13.076812957995571,1.0227806889005244,551417370
