run_id,dataset,mode,num_paths,seed,epoch,step,train_loss,test_acc,elapsed_s,avg_step_ms,cumulative_param_updates
mnist_rw_sparse_np200_seed0_2083140e,mnist,rw_sparse,200,0,1,469,0.3824000291859926,0.9438,8.2493192080874,15.126114772475843,63695224
mnist_rw_sparse_np200_seed0_2083140e,mnist,rw_sparse,200,0,2,938,0.15819129015781733,0.9611,17.645966917043552,15.119467843582095,126654317
mnist_rw_sparse_np200_seed0_2083140e,mnist,rw_sparse,200,0,3,1407,0.11038753506677873,0.9707,27.066691833082587,15.120440366258943,189161716
mnist_rw_sparse_np200_seed0_2083140e,mnist,rw_sparse,200,0,4,1876,0.08384494128019444,0.9717,36.51687833305914,15.11141099110206,251274078
mnist_rw_sparse_np200_seed0_2083140e,mnist,rw_sparse,200,0,5,2345,0.06711241001013055,0.9754,45.927747208043,15.062391897713118,313392369
