run_id,dataset,mode,num_paths,seed,epoch,step,train_loss,test_acc,elapsed_s,avg_step_ms,cumulative_param_updates
mnist_rw_sparse_np10_seed0_80713b60,mnist,rw_sparse,10,0,1,469,0.8967564477722274,0.8837,1.9578942080261186,1.7374597660112958,5175699
mnist_rw_sparse_np10_seed0_80713b60,mnist,rw_sparse,10,0,2,938,0.38528109908993563,0.8949,5.055152875022031,1.7228137785151822,10335699
mnist_rw_sparse_np10_seed0_80713b60,mnist,rw_sparse,10,0,3,1407,0.3412327802321042,0.9154,8.16876729100477,1.745477262169504,15509512
mnist_rw_sparse_np10_seed0_80713b60,mnist,rw_sparse,10,0,4,1876,0.3192485006633344,0.9073,11.257134041050449,1.7336048031928761,20683822
mnist_rw_sparse_np10_seed0_80713b60,mnist,rw_sparse,10,0,5,2345,0.30502992595182554,0.9219,14.361841832986102,1.746832937705142,25846903
